Customer ID,Recency,Frequency,Monetary,R,F,M,RFM_Score,Segment
41777,248,6,3794,2,3,3,233,Loyal Customers
41778,737,4,1705,1,2,1,121,Cant Lose Them
41779,282,4,4406,2,2,3,223,Customers Needing Attention
41780,309,3,1725,2,1,1,211,About to Sleep
41781,463,5,6382,1,2,4,124,At Risk
41782,394,2,1694,1,1,1,111,Lost
41783,405,4,2728,1,2,2,122,At Risk
41784,80,5,3606,3,2,3,323,Potential Loyalists
41785,143,8,7337,3,4,4,344,Champions
41786,118,7,6282,3,4,4,344,Champions
41787,291,4,1691,2,2,1,221,About to Sleep
41788,255,6,2147,2,3,1,231,Lost
41789,50,8,5580,4,4,4,444,Champions
41790,603,3,2584,1,1,2,112,Hibernating
41791,59,5,2384,4,2,2,422,Potential Loyalists
41792,301,5,4953,2,2,3,223,Customers Needing Attention
41793,390,3,1008,1,1,1,111,Lost
41794,605,1,1470,1,1,1,111,Lost
41795,560,9,4274,1,4,3,143,At Risk
41796,484,2,2190,1,1,1,111,Lost
41797,524,4,2293,1,2,2,122,At Risk
41798,184,6,7662,3,3,4,334,Champions
41799,397,2,2417,1,1,2,112,Hibernating
41800,90,14,14720,3,4,4,344,Champions
41801,22,5,4840,4,2,3,423,Potential Loyalists
41802,72,5,2644,4,2,2,422,Potential Loyalists
41803,19,7,6932,4,4,4,444,Champions
41804,135,6,5011,3,3,3,333,Champions
41805,75,4,3250,4,2,2,422,Potential Loyalists
41806,264,5,4748,2,2,3,223,Customers Needing Attention
41807,841,1,1068,1,1,1,111,Lost
41808,7,6,2427,4,3,2,432,New Customers
41809,44,4,3221,4,2,2,422,Potential Loyalists
41810,6,5,1263,4,2,1,421,New Customers
41811,809,3,1928,1,1,1,111,Lost
41812,394,4,2745,1,2,2,122,At Risk
41813,375,4,3383,1,2,2,122,At Risk
41814,143,4,1122,3,2,1,321,Promising
41815,126,3,3419,3,1,2,312,Potential Loyalists
41816,153,3,2473,3,1,2,312,Potential Loyalists
41817,174,4,970,3,2,1,321,Promising
41818,70,3,2852,4,1,2,412,Potential Loyalists
41819,16,6,2957,4,3,2,432,New Customers
41820,36,6,5554,4,3,4,434,Champions
41821,68,5,4001,4,2,3,423,Potential Loyalists
41822,711,4,1168,1,2,1,121,Cant Lose Them
41823,120,6,5156,3,3,4,334,Champions
41824,935,1,141,1,1,1,111,Lost
41825,381,3,2503,1,1,2,112,Hibernating
41826,251,7,3743,2,4,3,243,Loyal Customers
41827,5,12,5031,4,4,3,443,Champions
41828,63,11,6731,4,4,4,444,Champions
41829,5,12,11234,4,4,4,444,Champions
41830,93,6,3811,3,3,3,333,Champions
41831,65,6,8487,4,3,4,434,Champions
41832,132,8,8530,3,4,4,344,Champions
41833,209,6,2894,2,3,2,232,Lost
41834,180,9,8752,3,4,4,344,Champions
41835,179,3,4295,3,1,3,313,Potential Loyalists
41836,263,4,3523,2,2,2,222,Customers Needing Attention
41837,9,6,5865,4,3,4,434,Champions
41838,137,5,3190,3,2,2,322,Potential Loyalists
41839,554,5,2885,1,2,2,122,At Risk
41840,5,10,8909,4,4,4,444,Champions
41841,127,7,5711,3,4,4,344,Champions
41842,236,5,3649,2,2,3,223,Customers Needing Attention
41843,905,4,3748,1,2,3,123,At Risk
41844,110,4,1634,3,2,1,321,Promising
41845,435,2,1592,1,1,1,111,Lost
41846,38,5,1992,4,2,1,421,New Customers
41847,83,6,2633,3,3,2,332,Lost
41848,781,4,2214,1,2,1,121,Cant Lose Them
41849,39,5,2800,4,2,2,422,Potential Loyalists
41850,156,7,6806,3,4,4,344,Champions
41851,217,1,1431,2,1,1,211,About to Sleep
41852,872,2,2396,1,1,2,112,Hibernating
41853,1007,1,564,1,1,1,111,Lost
41854,432,5,3738,1,2,3,123,At Risk
41855,68,10,14023,4,4,4,444,Champions
41856,214,3,2902,2,1,2,212,Customers Needing Attention
41857,80,7,4824,3,4,3,343,Champions
41858,324,3,2147,2,1,1,211,About to Sleep
41859,85,9,3127,3,4,2,342,Lost
41860,171,9,11221,3,4,4,344,Champions
41861,122,5,2550,3,2,2,322,Potential Loyalists
41862,143,6,4342,3,3,3,333,Champions
41863,1002,2,1521,1,1,1,111,Lost
41864,383,6,2744,1,3,2,132,At Risk
41865,266,4,1106,2,2,1,221,About to Sleep
41866,113,7,8222,3,4,4,344,Champions
41867,55,10,10161,4,4,4,444,Champions
41868,327,8,4079,2,4,3,243,Loyal Customers
41869,23,5,1695,4,2,1,421,New Customers
41870,47,4,3572,4,2,2,422,Potential Loyalists
41871,166,7,7867,3,4,4,344,Champions
41872,277,3,2839,2,1,2,212,Customers Needing Attention
41873,291,6,5098,2,3,3,233,Loyal Customers
41874,85,4,2097,3,2,1,321,Promising
41875,14,9,7118,4,4,4,444,Champions
41876,325,7,4973,2,4,3,243,Loyal Customers
41877,61,5,4209,4,2,3,423,Potential Loyalists
41878,375,4,3475,1,2,2,122,At Risk
41879,95,7,5458,3,4,4,344,Champions
41880,84,6,5235,3,3,4,334,Champions
41881,324,3,2331,2,1,2,212,Customers Needing Attention
41882,139,7,4442,3,4,3,343,Champions
41883,308,7,6236,2,4,4,244,Loyal Customers
41884,136,4,2406,3,2,2,322,Potential Loyalists
41885,19,7,3239,4,4,2,442,New Customers
41886,166,4,2429,3,2,2,322,Potential Loyalists
41887,120,4,2708,3,2,2,322,Potential Loyalists
41888,323,2,3030,2,1,2,212,Customers Needing Attention
41889,44,7,4679,4,4,3,443,Champions
41890,181,3,2612,3,1,2,312,Potential Loyalists
41891,6,6,2548,4,3,2,432,New Customers
41892,329,2,1036,2,1,1,211,About to Sleep
41893,223,8,5153,2,4,3,243,Loyal Customers
41894,143,7,5273,3,4,4,344,Champions
41895,96,4,3658,3,2,3,323,Potential Loyalists
41896,282,4,3251,2,2,2,222,Customers Needing Attention
41897,818,3,3588,1,1,3,113,Hibernating
41898,94,2,599,3,1,1,311,Promising
41899,134,7,4830,3,4,3,343,Champions
41900,5,6,3988,4,3,3,433,Champions
41901,16,7,3909,4,4,3,443,Champions
41902,108,5,5199,3,2,4,324,Potential Loyalists
41903,17,4,4036,4,2,3,423,Potential Loyalists
41904,171,3,2820,3,1,2,312,Potential Loyalists
41905,695,6,2245,1,3,1,131,Cant Lose Them
41906,10,4,1677,4,2,1,421,New Customers
41907,66,7,6586,4,4,4,444,Champions
41908,533,5,4459,1,2,3,123,At Risk
41909,133,5,3034,3,2,2,322,Potential Loyalists
41910,5,4,2692,4,2,2,422,Potential Loyalists
41911,136,7,4057,3,4,3,343,Champions
41912,161,5,4414,3,2,3,323,Potential Loyalists
41913,266,6,3862,2,3,3,233,Loyal Customers
41914,93,7,8453,3,4,4,344,Champions
41915,266,10,8448,2,4,4,244,Loyal Customers
41916,37,5,3266,4,2,2,422,Potential Loyalists
41917,46,5,4998,4,2,3,423,Potential Loyalists
41918,723,5,4697,1,2,3,123,At Risk
41919,391,4,1413,1,2,1,121,Cant Lose Them
41920,189,4,5863,2,2,4,224,Lost
41921,42,7,5912,4,4,4,444,Champions
41923,15,4,3603,4,2,3,423,Potential Loyalists
41924,44,13,9098,4,4,4,444,Champions
41925,588,3,3127,1,1,2,112,Hibernating
41926,70,5,3873,4,2,3,423,Potential Loyalists
41927,333,6,3491,2,3,2,232,Lost
41928,111,2,2675,3,1,2,312,Potential Loyalists
41929,133,6,5125,3,3,3,333,Champions
41930,666,6,2150,1,3,1,131,Cant Lose Them
41931,88,6,4309,3,3,3,333,Champions
41932,178,10,9518,3,4,4,344,Champions
41933,74,9,6500,4,4,4,444,Champions
41934,161,4,2028,3,2,1,321,Promising
41935,454,4,1202,1,2,1,121,Cant Lose Them
41936,142,3,2669,3,1,2,312,Potential Loyalists
41937,15,9,5567,4,4,4,444,Champions
41938,633,7,4678,1,4,3,143,At Risk
41939,227,4,5087,2,2,3,223,Customers Needing Attention
41940,39,3,2158,4,1,1,411,New Customers
41941,135,9,5965,3,4,4,344,Champions
41942,143,6,5748,3,3,4,334,Champions
41943,161,4,4935,3,2,3,323,Potential Loyalists
41944,572,3,2781,1,1,2,112,Hibernating
41945,2,6,6336,4,3,4,434,Champions
41946,361,6,5349,2,3,4,234,Loyal Customers
41947,350,6,5854,2,3,4,234,Loyal Customers
41948,212,7,4058,2,4,3,243,Loyal Customers
41949,158,7,5650,3,4,4,344,Champions
41950,371,3,1008,2,1,1,211,About to Sleep
41951,248,3,3598,2,1,3,213,Customers Needing Attention
41952,714,3,2005,1,1,1,111,Lost
41953,43,6,3749,4,3,3,433,Champions
41954,29,4,3496,4,2,2,422,Potential Loyalists
41955,123,6,4119,3,3,3,333,Champions
41956,434,3,3658,1,1,3,113,Hibernating
41957,251,6,3592,2,3,3,233,Loyal Customers
41958,100,8,5897,3,4,4,344,Champions
41959,1007,1,264,1,1,1,111,Lost
41960,40,5,3731,4,2,3,423,Potential Loyalists
41961,661,2,1102,1,1,1,111,Lost
41962,26,6,5346,4,3,4,434,Champions
41963,54,5,4306,4,2,3,423,Potential Loyalists
41964,439,3,1640,1,1,1,111,Lost
41965,602,4,1076,1,2,1,121,Cant Lose Them
41966,420,2,1839,1,1,1,111,Lost
41967,47,6,5885,4,3,4,434,Champions
41968,648,3,2565,1,1,2,112,Hibernating
41969,221,5,2148,2,2,1,221,About to Sleep
41970,220,3,2024,2,1,1,211,About to Sleep
41971,111,3,2848,3,1,2,312,Potential Loyalists
41972,201,3,4336,2,1,3,213,Customers Needing Attention
41973,44,6,4429,4,3,3,433,Champions
41974,80,6,2960,3,3,2,332,Lost
41975,54,10,9948,4,4,4,444,Champions
41976,1004,2,1003,1,1,1,111,Lost
41977,20,5,4505,4,2,3,423,Potential Loyalists
41978,457,4,3250,1,2,2,122,At Risk
41979,105,5,3223,3,2,2,322,Potential Loyalists
41980,204,6,3303,2,3,2,232,Lost
41981,5,5,3707,4,2,3,423,Potential Loyalists
41982,451,1,1362,1,1,1,111,Lost
41983,927,1,1185,1,1,1,111,Lost
41984,252,3,380,2,1,1,211,About to Sleep
41985,733,5,3794,1,2,3,123,At Risk
41986,375,5,3824,1,2,3,123,At Risk
41987,578,2,2925,1,1,2,112,Hibernating
41988,23,5,1399,4,2,1,421,New Customers
41989,612,4,1855,1,2,1,121,Cant Lose Them
41990,132,6,6633,3,3,4,334,Champions
41991,94,6,2978,3,3,2,332,Lost
41992,234,3,2457,2,1,2,212,Customers Needing Attention
41993,90,6,2864,3,3,2,332,Lost
41994,167,6,4524,3,3,3,333,Champions
41995,127,2,1280,3,1,1,311,Promising
41996,433,3,2078,1,1,1,111,Lost
41997,312,8,10548,2,4,4,244,Loyal Customers
41998,1035,3,1800,1,1,1,111,Lost
41999,193,5,3285,2,2,2,222,Customers Needing Attention
42000,25,3,2439,4,1,2,412,Potential Loyalists
42001,209,4,4191,2,2,3,223,Customers Needing Attention
42002,71,6,3930,4,3,3,433,Champions
42003,6,6,6278,4,3,4,434,Champions
42004,328,6,3625,2,3,3,233,Loyal Customers
42005,648,3,773,1,1,1,111,Lost
42006,251,4,2971,2,2,2,222,Customers Needing Attention
42007,282,3,939,2,1,1,211,About to Sleep
42008,179,10,7013,3,4,4,344,Champions
42009,488,7,6280,1,4,4,144,At Risk
42010,429,3,1728,1,1,1,111,Lost
42011,3,9,6102,4,4,4,444,Champions
42012,421,4,2626,1,2,2,122,At Risk
42013,20,7,4470,4,4,3,443,Champions
42014,75,9,6569,4,4,4,444,Champions
42015,33,2,1830,4,1,1,411,New Customers
42016,381,3,2047,1,1,1,111,Lost
42017,97,7,7443,3,4,4,344,Champions
42018,862,2,1576,1,1,1,111,Lost
42019,261,6,1135,2,3,1,231,Lost
42020,122,7,8301,3,4,4,344,Champions
42021,165,9,5879,3,4,4,344,Champions
42022,16,5,6921,4,2,4,424,Potential Loyalists
42023,213,4,2179,2,2,1,221,About to Sleep
42024,42,4,3308,4,2,2,422,Potential Loyalists
42025,68,5,3941,4,2,3,423,Potential Loyalists
42026,48,5,5349,4,2,4,424,Potential Loyalists
42027,36,8,3665,4,4,3,443,Champions
42029,95,5,3145,3,2,2,322,Potential Loyalists
42030,73,5,3451,4,2,2,422,Potential Loyalists
42031,76,6,6575,4,3,4,434,Champions
42032,298,8,5368,2,4,4,244,Loyal Customers
42033,592,4,1913,1,2,1,121,Cant Lose Them
42034,74,6,3602,4,3,3,433,Champions
42035,288,6,5213,2,3,4,234,Loyal Customers
42036,69,6,6140,4,3,4,434,Champions
42037,325,2,1114,2,1,1,211,About to Sleep
42038,337,1,263,2,1,1,211,About to Sleep
42039,61,8,5810,4,4,4,444,Champions
42040,121,2,1120,3,1,1,311,Promising
42041,799,3,2908,1,1,2,112,Hibernating
42042,245,9,6795,2,4,4,244,Loyal Customers
42043,136,7,6490,3,4,4,344,Champions
42044,78,7,3929,4,4,3,443,Champions
42045,101,5,3220,3,2,2,322,Potential Loyalists
42046,282,4,3287,2,2,2,222,Customers Needing Attention
42047,153,3,2378,3,1,2,312,Potential Loyalists
42048,340,3,2920,2,1,2,212,Customers Needing Attention
42049,808,3,3962,1,1,3,113,Hibernating
42050,192,4,2332,2,2,2,222,Customers Needing Attention
42051,537,2,1274,1,1,1,111,Lost
42052,485,3,3527,1,1,2,112,Hibernating
42053,131,2,1250,3,1,1,311,Promising
42054,121,5,3049,3,2,2,322,Potential Loyalists
42055,53,6,2028,4,3,1,431,New Customers
42056,420,5,4696,1,2,3,123,At Risk
42057,69,4,3750,4,2,3,423,Potential Loyalists
42058,128,3,1341,3,1,1,311,Promising
42059,712,2,1254,1,1,1,111,Lost
42060,132,7,9327,3,4,4,344,Champions
42061,257,4,1824,2,2,1,221,About to Sleep
42062,452,3,3678,1,1,3,113,Hibernating
42063,68,10,9957,4,4,4,444,Champions
42064,134,7,5591,3,4,4,344,Champions
42065,544,3,2538,1,1,2,112,Hibernating
42066,362,5,2983,2,2,2,222,Customers Needing Attention
42067,118,6,4343,3,3,3,333,Champions
42069,84,6,3626,3,3,3,333,Champions
42070,114,5,1904,3,2,1,321,Promising
42071,275,3,2527,2,1,2,212,Customers Needing Attention
42072,46,5,3388,4,2,2,422,Potential Loyalists
42073,119,8,7267,3,4,4,344,Champions
42074,89,2,214,3,1,1,311,Promising
42075,239,4,3185,2,2,2,222,Customers Needing Attention
42076,37,3,3268,4,1,2,412,Potential Loyalists
42077,385,5,3918,1,2,3,123,At Risk
42078,3,7,3531,4,4,2,442,New Customers
42079,218,11,9301,2,4,4,244,Loyal Customers
42080,176,7,1655,3,4,1,341,Lost
42081,279,6,3787,2,3,3,233,Loyal Customers
42082,569,3,1399,1,1,1,111,Lost
42083,148,4,2327,3,2,2,322,Potential Loyalists
42084,1046,2,1194,1,1,1,111,Lost
42085,327,4,4198,2,2,3,223,Customers Needing Attention
42086,303,2,490,2,1,1,211,About to Sleep
42087,301,3,3051,2,1,2,212,Customers Needing Attention
42088,574,3,889,1,1,1,111,Lost
42089,84,6,4542,3,3,3,333,Champions
42090,299,9,9212,2,4,4,244,Loyal Customers
42091,174,4,1488,3,2,1,321,Promising
42092,154,4,4039,3,2,3,323,Potential Loyalists
42093,302,5,3518,2,2,2,222,Customers Needing Attention
42094,202,6,3015,2,3,2,232,Lost
42095,23,6,4541,4,3,3,433,Champions
42096,326,4,1682,2,2,1,221,About to Sleep
42097,75,7,5044,4,4,3,443,Champions
42098,408,6,5451,1,3,4,134,At Risk
42099,113,6,3540,3,3,2,332,Lost
42100,397,7,4511,1,4,3,143,At Risk
42101,157,8,4902,3,4,3,343,Champions
42102,315,4,3672,2,2,3,223,Customers Needing Attention
42103,208,4,1416,2,2,1,221,About to Sleep
42104,111,4,2611,3,2,2,322,Potential Loyalists
42105,47,5,1552,4,2,1,421,New Customers
42106,71,3,2547,4,1,2,412,Potential Loyalists
42107,335,2,579,2,1,1,211,About to Sleep
42108,286,5,4855,2,2,3,223,Customers Needing Attention
42109,45,2,1041,4,1,1,411,New Customers
42110,814,3,3182,1,1,2,112,Hibernating
42111,189,4,2606,2,2,2,222,Customers Needing Attention
42112,197,7,7370,2,4,4,244,Loyal Customers
42113,775,2,2137,1,1,1,111,Lost
42114,378,2,1723,1,1,1,111,Lost
42115,65,4,2372,4,2,2,422,Potential Loyalists
42116,182,5,2487,3,2,2,322,Potential Loyalists
42117,64,7,4438,4,4,3,443,Champions
42118,503,5,3612,1,2,3,123,At Risk
42119,46,2,2384,4,1,2,412,Potential Loyalists
42120,98,3,4672,3,1,3,313,Potential Loyalists
42121,2,8,3933,4,4,3,443,Champions
42122,394,1,457,1,1,1,111,Lost
42123,283,3,1022,2,1,1,211,About to Sleep
42124,296,3,2791,2,1,2,212,Customers Needing Attention
42125,388,4,5253,1,2,4,124,At Risk
42126,24,10,6071,4,4,4,444,Champions
42127,236,7,5842,2,4,4,244,Loyal Customers
42128,307,5,3610,2,2,3,223,Customers Needing Attention
42129,196,4,4892,2,2,3,223,Customers Needing Attention
42130,234,7,5440,2,4,4,244,Loyal Customers
42131,86,2,1199,3,1,1,311,Promising
42132,342,4,2007,2,2,1,221,About to Sleep
42133,418,4,3882,1,2,3,123,At Risk
42134,43,9,4438,4,4,3,443,Champions
42135,452,4,3590,1,2,3,123,At Risk
42136,357,7,8414,2,4,4,244,Loyal Customers
42137,302,5,2582,2,2,2,222,Customers Needing Attention
42138,22,5,6044,4,2,4,424,Potential Loyalists
42139,200,6,3297,2,3,2,232,Lost
42140,1077,3,1918,1,1,1,111,Lost
42141,210,3,2788,2,1,2,212,Customers Needing Attention
42142,83,4,3522,3,2,2,322,Potential Loyalists
42143,6,7,8840,4,4,4,444,Champions
42144,923,3,2692,1,1,2,112,Hibernating
42145,338,5,5341,2,2,4,224,Lost
42146,331,3,502,2,1,1,211,About to Sleep
42147,361,6,3865,2,3,3,233,Loyal Customers
42148,51,2,2066,4,1,1,411,New Customers
42149,29,5,2341,4,2,2,422,Potential Loyalists
42150,130,2,480,3,1,1,311,Promising
42151,287,6,3781,2,3,3,233,Loyal Customers
42152,360,6,4134,2,3,3,233,Loyal Customers
42153,908,4,3532,1,2,2,122,At Risk
42154,147,8,4962,3,4,3,343,Champions
42155,7,3,1488,4,1,1,411,New Customers
42156,8,5,7645,4,2,4,424,Potential Loyalists
42157,383,5,6448,1,2,4,124,At Risk
42158,444,3,2427,1,1,2,112,Hibernating
42159,474,4,1146,1,2,1,121,Cant Lose Them
42160,9,4,3613,4,2,3,423,Potential Loyalists
42161,1221,1,1160,1,1,1,111,Lost
42162,82,5,2007,3,2,1,321,Promising
42163,224,2,2080,2,1,1,211,About to Sleep
42164,413,4,2095,1,2,1,121,Cant Lose Them
42165,461,3,2894,1,1,2,112,Hibernating
42166,28,3,2056,4,1,1,411,New Customers
42167,662,5,2217,1,2,1,121,Cant Lose Them
42168,426,6,3779,1,3,3,133,At Risk
42169,340,5,2677,2,2,2,222,Customers Needing Attention
42170,172,4,3338,3,2,2,322,Potential Loyalists
42171,912,2,2332,1,1,2,112,Hibernating
42172,611,6,3603,1,3,3,133,At Risk
42173,208,6,5744,2,3,4,234,Loyal Customers
42174,36,4,2913,4,2,2,422,Potential Loyalists
42175,156,7,3215,3,4,2,342,Lost
42176,208,4,1902,2,2,1,221,About to Sleep
42177,3,5,2967,4,2,2,422,Potential Loyalists
42178,147,5,2584,3,2,2,322,Potential Loyalists
42179,1114,2,2042,1,1,1,111,Lost
42180,81,5,4842,3,2,3,323,Potential Loyalists
42181,672,3,1330,1,1,1,111,Lost
42182,171,6,5718,3,3,4,334,Champions
42183,154,4,2203,3,2,1,321,Promising
42184,5,7,5121,4,4,3,443,Champions
42185,721,5,2641,1,2,2,122,At Risk
42186,76,8,6111,4,4,4,444,Champions
42187,121,4,4326,3,2,3,323,Potential Loyalists
42188,795,1,837,1,1,1,111,Lost
42189,90,5,1315,3,2,1,321,Promising
42190,562,2,2373,1,1,2,112,Hibernating
42191,553,3,1914,1,1,1,111,Lost
42192,93,4,2837,3,2,2,322,Potential Loyalists
42193,153,7,7149,3,4,4,344,Champions
42194,68,7,7503,4,4,4,444,Champions
42195,422,3,2613,1,1,2,112,Hibernating
42196,52,12,9036,4,4,4,444,Champions
42197,528,3,1708,1,1,1,111,Lost
42198,606,4,3244,1,2,2,122,At Risk
42199,9,6,5495,4,3,4,434,Champions
42200,22,5,6410,4,2,4,424,Potential Loyalists
42201,322,2,2525,2,1,2,212,Customers Needing Attention
42202,125,5,4164,3,2,3,323,Potential Loyalists
42203,38,8,9357,4,4,4,444,Champions
42204,73,5,4171,4,2,3,423,Potential Loyalists
42205,284,6,3550,2,3,2,232,Lost
42206,40,4,3700,4,2,3,423,Potential Loyalists
42207,252,4,4345,2,2,3,223,Customers Needing Attention
42208,242,4,1562,2,2,1,221,About to Sleep
42209,103,5,1422,3,2,1,321,Promising
42210,35,11,8661,4,4,4,444,Champions
42211,397,2,465,1,1,1,111,Lost
42212,297,4,3868,2,2,3,223,Customers Needing Attention
42213,13,3,1980,4,1,1,411,New Customers
42214,783,4,2106,1,2,1,121,Cant Lose Them
42215,381,5,1982,1,2,1,121,Cant Lose Them
42216,175,3,2805,3,1,2,312,Potential Loyalists
42217,23,8,3352,4,4,2,442,New Customers
42218,493,5,4053,1,2,3,123,At Risk
42219,25,8,5774,4,4,4,444,Champions
42220,269,5,4589,2,2,3,223,Customers Needing Attention
42221,1157,3,2287,1,1,2,112,Hibernating
42222,56,3,2721,4,1,2,412,Potential Loyalists
42223,202,3,1224,2,1,1,211,About to Sleep
42224,309,5,2973,2,2,2,222,Customers Needing Attention
42225,170,4,3224,3,2,2,322,Potential Loyalists
42226,200,9,7156,2,4,4,244,Loyal Customers
42227,186,8,5218,3,4,4,344,Champions
42228,58,3,1148,4,1,1,411,New Customers
42229,113,6,5791,3,3,4,334,Champions
42230,529,4,2151,1,2,1,121,Cant Lose Them
42231,116,6,6939,3,3,4,334,Champions
42232,21,6,4147,4,3,3,433,Champions
42233,29,5,2590,4,2,2,422,Potential Loyalists
42234,203,6,4365,2,3,3,233,Loyal Customers
42235,567,7,7394,1,4,4,144,At Risk
42236,752,4,2063,1,2,1,121,Cant Lose Them
42237,73,2,1498,4,1,1,411,New Customers
42238,78,7,4640,4,4,3,443,Champions
42239,457,2,1448,1,1,1,111,Lost
42240,97,4,3995,3,2,3,323,Potential Loyalists
42241,303,4,2871,2,2,2,222,Customers Needing Attention
42242,208,8,5106,2,4,3,243,Loyal Customers
42243,17,8,4675,4,4,3,443,Champions
42244,138,5,5365,3,2,4,324,Potential Loyalists
42245,472,4,5893,1,2,4,124,At Risk
42246,129,7,6913,3,4,4,344,Champions
42247,189,3,1910,2,1,1,211,About to Sleep
42248,329,6,6462,2,3,4,234,Loyal Customers
42249,25,8,5672,4,4,4,444,Champions
42250,174,4,4043,3,2,3,323,Potential Loyalists
42251,244,6,5271,2,3,4,234,Loyal Customers
42252,63,6,4221,4,3,3,433,Champions
42253,117,5,5465,3,2,4,324,Potential Loyalists
42254,510,6,3205,1,3,2,132,At Risk
42255,320,5,7507,2,2,4,224,Lost
42256,415,3,1078,1,1,1,111,Lost
42257,609,6,5869,1,3,4,134,At Risk
42258,560,6,4844,1,3,3,133,At Risk
42259,434,2,931,1,1,1,111,Lost
42260,217,7,8153,2,4,4,244,Loyal Customers
42261,7,5,3565,4,2,2,422,Potential Loyalists
42262,204,6,4878,2,3,3,233,Loyal Customers
42263,56,7,5118,4,4,3,443,Champions
42264,87,10,5903,3,4,4,344,Champions
42265,502,7,7293,1,4,4,144,At Risk
42266,537,3,1718,1,1,1,111,Lost
42267,359,4,4148,2,2,3,223,Customers Needing Attention
42268,1304,2,3579,1,1,2,112,Hibernating
42269,301,3,3098,2,1,2,212,Customers Needing Attention
42270,54,6,4637,4,3,3,433,Champions
42271,916,3,2902,1,1,2,112,Hibernating
42272,181,4,1524,3,2,1,321,Promising
42273,232,6,3914,2,3,3,233,Loyal Customers
42274,96,4,4594,3,2,3,323,Potential Loyalists
42275,111,7,4865,3,4,3,343,Champions
42276,142,5,2925,3,2,2,322,Potential Loyalists
42277,22,5,3405,4,2,2,422,Potential Loyalists
42278,704,2,1850,1,1,1,111,Lost
42279,42,3,2690,4,1,2,412,Potential Loyalists
42280,195,4,3965,2,2,3,223,Customers Needing Attention
42281,75,6,5522,4,3,4,434,Champions
42282,27,8,5031,4,4,3,443,Champions
42283,183,3,3356,3,1,2,312,Potential Loyalists
42284,562,1,268,1,1,1,111,Lost
42285,235,7,5412,2,4,4,244,Loyal Customers
42286,263,4,2372,2,2,2,222,Customers Needing Attention
42287,681,5,5668,1,2,4,124,At Risk
42288,710,2,787,1,1,1,111,Lost
42289,39,6,5292,4,3,4,434,Champions
42290,179,4,2396,3,2,2,322,Potential Loyalists
42291,345,4,4560,2,2,3,223,Customers Needing Attention
